Month,OrdinalDate,WaterTemperature,Conductivity,EmbryoMidlineLength,MembraneAverage,MembraneStandardDeviation,MembraneCoefficientOfVariation,PerivittelineSpaceIndex,EmbryoAverage,EmbryoStandardDeviation,EmbryoCoefficientOfVariation,EggStage,DefinableEmbryo,PigmentPresence,DebrisAdhesion,DeflatedMembrane,Common.name,Family,Genus,Species,Common.name.IC,Family.IC,Genus.IC,Species.IC
5,147,19.9,328,0,2.4330525,0.102914368,0.042298458,0.82678442,2.0116099,0.200989304,0.099914652,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.76318375,0.19621626,0.111285202,0.960823283,1.694108,0.141743961,0.083668786,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.04825075,0.101349337,0.049480923,0.769283509,1.575685525,0.208450272,0.132291798,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.123261,0.18467735,0.086978167,0.677673882,1.438878525,0.132267346,0.091923914,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.2318795,0.135223087,0.060587091,0.697697322,1.55717635,0.11959574,0.076802952,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.5719745,0.198937273,0.077348074,0.746929985,1.921084875,0.219624237,0.114323026,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.91491425,0.273029494,0.09366639,0.506792129,1.4772556,0.254451251,0.172245921,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.2948595,0.181909658,0.07926832,0.771346579,1.770132025,0.120278313,0.067948781,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.9870245,0.209434555,0.105401093,0.859166306,1.7071845,0.044378474,0.025995125,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,20.7,316,0,3.5093185,0.142206147,0.04052244,0.403255005,1.41515025,0.059064596,0.041737332,6,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,20.7,316,0,2.13687675,0.141667652,0.066296595,0.620853648,1.326687725,0.155769725,0.117412502,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.40483825,0.347793026,0.10214671,0.517000697,1.76030375,0.084868593,0.048212471,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.13541675,0.63434602,0.202316333,0.457794965,1.435378,0.207059594,0.144254401,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.8157925,0.205339534,0.053813077,0.430241031,1.6417105,0.070447718,0.04291117,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.93828725,0.339484988,0.086201175,0.468936274,1.84680575,0.282253289,0.152833231,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.1,649,0,3.107521,0.320050221,0.102992135,0.470281939,1.461411,0.262672325,0.179738845,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.4171125,0.262320644,0.076766757,0.665692013,2.2747445,0.261443865,0.114933288,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,0,3.90275175,0.282760988,0.072451697,0.495425375,1.93352225,0.540005756,0.279286032,6,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.83766525,0.475103807,0.123800221,0.45044145,1.7286435,0.27083352,0.156674017,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.7958715,0.452624177,0.252035948,0.630370129,1.13206375,0.084180464,0.07436018,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.1451545,0.252776212,0.117835901,0.703410873,1.508925,0.169209587,0.112139164,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,2.131714,2.02546125,0.196563247,0.097046165,0.740899375,1.500662975,0.449007813,0.299206298,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.857513,0.06115536,0.032923248,0.708357156,1.315782625,0.37190761,0.282651255,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,164,21.9,349,0,2.2682395,0.07027845,0.030983699,0.432010586,0.979903475,0.020575562,0.02099754,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.985042,0.120284044,0.060595213,0.84736095,1.682047075,0.181614993,0.107972598,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,0,4.61188075,0.466330261,0.101114987,0.365618842,1.6861905,0.51678589,0.30648132,6,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.037525,0.142976878,0.07017184,0.916820284,1.86804425,0.166328228,0.089038698,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.867715,0.0581493,0.031133925,0.873599157,1.63163425,0.041306545,0.025316057,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.8,633,4.575863,2.96147675,0.268852242,0.090783168,0.47471308,1.40585175,0.24134621,0.17167259,8,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,4.06287,3.14691725,0.356514938,0.113290217,0.429262161,1.3508525,0.270891988,0.200534098,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,2.56929325,0.238389963,0.092784256,0.701154004,1.80147025,0.198126333,0.109980352,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.44883525,0.290280779,0.084167772,0.419987951,1.44846925,0.046395813,0.032030927,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,23.8,470,0,3.25111725,0.098340796,0.030248308,0.582304668,1.89314075,0.18187017,0.09606796,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,18.2,460,0,2.83679075,0.112195059,0.039549995,0.455190077,1.291279,0.154968643,0.120011743,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,24.5,576,0,4.22477875,0.280286025,0.066343362,0.341822516,1.4441245,0.056576324,0.039176902,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,23.2,411,0,4.32365375,0.188971561,0.043706451,0.336013551,1.45280625,0.128092603,0.088169089,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.399593,0.253079993,0.074444204,0.396237873,1.3470475,0.110000765,0.081660643,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,180,22.8,422,3.042697,2.871063,0.174802739,0.060884327,0.632232469,1.81517925,0.372383583,0.205149758,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,23.6,477,4.03361,3.818083,0.409010316,0.107124522,0.34243094,1.30742975,0.147158628,0.112555668,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,23.6,477,3.615508,2.2453325,0.894738515,0.398488204,0.584402199,1.31217725,0.214210003,0.163247765,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.1,649,0,3.436991,0.187670756,0.054603214,0.463727647,1.59382775,0.115964888,0.072758733,6,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,3.27372175,0.131475395,0.040160834,0.569384677,1.864007,0.273225797,0.146579813,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,2.9665175,0.207147652,0.069828562,0.451027341,1.3379805,0.049991425,0.037363343,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,24.5,576,0,4.154351,0.427869367,0.102993071,0.348243625,1.44672625,0.145744559,0.100740937,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,24.5,576,0,3.67445775,0.661350266,0.179985813,0.448321456,1.64733825,0.070552297,0.042828057,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,24.5,576,0,4.14236275,0.538920458,0.130099774,0.376627687,1.5601285,0.153813997,0.098590595,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,3.37995625,0.142335111,0.042111525,0.35553796,1.20170275,0.106759169,0.088839914,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,2.730997,0.340373876,0.124633559,0.509662222,1.391886,0.064007623,0.045986254,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,17.8,641,0,3.401734,0.172905218,0.050828553,0.394960776,1.3435515,0.13014978,0.09686996,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.8,633,3.850428,3.47374325,0.16811328,0.048395425,0.417275082,1.4495065,0.316125947,0.218092121,8,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.08744075,0.228500334,0.074009626,0.483631953,1.493185,0.328391919,0.219927149,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.08637125,0.259346484,0.084029581,0.553371455,1.70790975,0.342640434,0.200619754,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.8,633,3.018607,2.07838725,0.733497517,0.352916675,0.764583044,1.58909965,1.15014089,0.72376889,8,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.468567,0.066334321,0.019124417,0.413588378,1.434559,0.037464033,0.026115366,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.46941175,0.177208588,0.051077416,0.386851099,1.34214575,0.04876595,0.036334318,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,2.4474295,0.172934183,0.070659516,0.557807998,1.36519575,0.121515271,0.089009412,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.89657775,0.327622205,0.084079473,0.367479322,1.43191175,0.082503282,0.057617574,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.41363525,0.432671865,0.126748124,0.411169368,1.40358225,0.08892284,0.063354207,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,2.80948225,0.961661068,0.342291206,0.459361418,1.29056775,0.088593886,0.068647218,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.25609075,0.115164106,0.035368826,0.615842095,2.00523775,0.305446147,0.152324156,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.64437325,0.02243772,0.006156812,0.384373568,1.40080075,0.102867995,0.073435137,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.45437725,0.124142258,0.035937667,0.428973775,1.48183725,0.138446904,0.093429224,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,0,3.6076885,0.063624135,0.017635706,0.391534566,1.41253475,0.022966479,0.016259054,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,3.431141,3.9088505,0.321087496,0.082143714,0.463652869,1.81234975,0.511504518,0.282232785,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,0,3.04943125,0.205237888,0.067303661,0.438736076,1.3378955,0.098726332,0.073792259,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.23327175,0.295679401,0.091448979,0.463767081,1.499485,0.215261381,0.143556875,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,4.008685,2.75096375,0.280039243,0.101796777,0.619933832,1.7054155,0.657754358,0.385685692,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,0,3.93270275,0.251763857,0.064018023,0.359670903,1.41447875,0.048469007,0.034266338,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.12710825,0.297345235,0.095086326,0.420588814,1.31522675,0.077628296,0.059022747,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,4.262749,2.502968,0.370996608,0.148222673,0.870717684,2.1793785,0.46313835,0.212509369,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.515384,0.511199137,0.145417723,0.590553905,2.07602375,0.402484152,0.193872614,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,20.6,434,0,3.75497075,0.284600344,0.075792959,0.375942875,1.4116545,0.319998819,0.226683526,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,23.1,654,3.146455,2.993283,0.231379481,0.077299567,0.428603877,1.2829327,0.380328135,0.296452133,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,23.1,654,0,2.77713375,0.288209987,0.103779657,0.790695083,2.195866,0.518519676,0.23613448,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,2.50567325,0.33729694,0.134613298,0.482292933,1.2084685,0.111155829,0.091980742,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.15584775,0.533065494,0.168913565,0.53099393,1.675736,0.225009539,0.134275052,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,2.9991215,0.375706112,0.125272055,0.468316889,1.40453925,0.051063079,0.036355751,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.8,633,0,3.02564925,0.429393183,0.1419177,0.447883541,1.3551385,0.096381106,0.071122698,6,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.728477,0.412116206,0.11053205,0.449027512,1.67418875,0.265593527,0.158640133,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.50860025,0.292895504,0.194150508,0.793756829,1.19746175,0.369807487,0.308826137,1,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.29183625,0.388861542,0.169672481,0.727113575,1.66642525,0.217901135,0.130759621,1,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,180,21.8,391,0,3.3853335,0.095577947,0.028232949,0.339245232,1.14845825,0.036147736,0.031475011,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,2.979102,3.05124375,0.719585502,0.235833503,0.588357412,1.795221875,0.750892968,0.418273072,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.52884225,0.103951145,0.029457578,0.420308814,1.4832035,0.055467965,0.037397407,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,23.8,470,2.509873,2.7257235,0.239928887,0.088023927,0.485412497,1.32310025,0.178693636,0.135056762,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
8,222,23.4,401,0,1.584554,0.168290012,0.106206549,0.643779417,1.02010325,0.113009908,0.110782813,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,23.8,470,5.06508,4.4412025,0.705656838,0.158888688,0.31586147,1.40280475,0.312015623,0.222422702,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,23.8,470,4.443113,3.73728075,0.672376305,0.179910569,0.328864108,1.2290575,0.187983134,0.152949015,8,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,24,425,0,3.79065025,0.342953268,0.090473466,0.382526125,1.45002275,0.087902884,0.060621727,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.86204275,0.139447236,0.074889385,1,1.86204275,0.139447236,0.074889385,D,N,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.614866,0.278791616,0.077123638,0.9306679,3.36423975,0.474873212,0.141153202,D,N,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.382521,0.278959726,0.117085946,0.953865569,2.27260475,0.298440038,0.131320696,D,N,N,Y,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,0,2.612192775,0.364490106,0.139534153,0.866253449,2.262821,0.300512555,0.132804387,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.174221325,0.255932773,0.117712383,1,2.174221325,0.255932773,0.117712383,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,23.6,477,0,2.11302725,0.338134704,0.160023825,1,2.11302725,0.338134704,0.160023825,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,24.1,649,0,2.25827875,0.368562828,0.163205197,1,2.25827875,0.368562828,0.163205197,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,155,24.6,313,0,2.405676,0.251994022,0.104749776,0.843377911,2.028894,0.12773918,0.062960007,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,0,2.1389788,0.743766107,0.347720186,0.952438379,2.0372455,0.79564204,0.390547943,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.2079925,0.45039402,0.203983492,1,2.2079925,0.45039402,0.203983492,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.55553775,0.587120418,0.229744373,1,2.55553775,0.587120418,0.229744373,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.364575,0.23603546,0.070153128,0.664818068,2.23683025,0.501293187,0.22410873,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,23.1,654,0,4.04679325,0.207501193,0.051275462,0.917092132,3.71128225,0.132749898,0.035769281,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.87372375,0.392949639,0.209715887,1,1.87372375,0.392949639,0.209715887,D,N,Y,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.81109125,0.202355563,0.111731291,1,1.81109125,0.202355563,0.111731291,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.00780175,0.051971589,0.025884821,1,2.00780175,0.051971589,0.025884821,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.99324975,0.284000738,0.142481261,1,1.99324975,0.284000738,0.142481261,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.617224,0.09421242,0.05825564,1,1.617224,0.09421242,0.05825564,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.08155775,0.158803836,0.076290862,0.940678081,1.95807575,0.219416663,0.112057291,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.42927465,0.272054603,0.190344524,1,1.42927465,0.272054603,0.190344524,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.66718175,0.07816242,0.046882963,1,1.66718175,0.07816242,0.046882963,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.826958,0.294210599,0.161038513,1,1.826958,0.294210599,0.161038513,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.57568575,0.186137941,0.118131386,0.903694153,1.423938,0.207037286,0.145397683,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,2.11261475,0.142627715,0.067512411,0.931123505,1.96710525,0.189257019,0.096210927,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,4.05139375,0.082050548,0.020252425,0.8038828,3.25684575,0.40350915,0.12389569,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.63412975,0.352037673,0.133644773,0.954259277,2.51364275,0.428767174,0.170576019,D,N,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.8830035,0.266729939,0.141651324,1,1.8830035,0.266729939,0.141651324,D,N,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
